page,name,rate,time,IP,favor,comment
12,momo,2,2024/4/17 14:02,澳大利亚,6,节奏真拖沓两倍速看都嫌慢各种意义不明的凝视和停顿和mv式的画面人物背景全靠嘴交代政治斗争也跟过家家似的（写不出来还硬写）女主角嘴上一直叨叨不要先付出不要为了男人这那的然后一直在为三个男人付出她自己到底为了自己干过啥而且都做神仙了居然还在男尊女卑靠血缘靠姻亲靠裙带关系我也是醉了。。。三个男主两个演技还行另一个像块木头。。就相柳的剧情有点意思能1.5倍速看下去看懂了这是个女主开后宫1v3的玛丽苏故事之后就合理多了反正一切为玛丽苏服务就是了可是作为偶像剧里面一个长得好看的人都没有属于偶像剧失格。。。这剧6分不能更多了。。。古偶现在也消费降级了吗
12,安心,4,2024/1/5 22:27,黑龙江,7,7.8/4?这部剧最大的问题是玱玹这个男主略显平庸，剧中浓墨重彩的渲染他对小夭的执着守护，他的政治头脑和对权利的欲望都没有很好的表现，最后给人的感觉就是政治主张恰好与西炎王一致就把王位传他了。相柳直到最后都没有直面对小夭的爱，是从小经历导致他性格使然，我对他始终心疼不起来，真爱她就别咬她！涂山璟虽然有些窝囊，但确是个性塑造最真实的一个。而我真正喜闻乐见的是小夭最后能跟丰隆在一起。
12,湖心婷看雪,5,2024/3/29 23:07,北京,2,高度还原，小狐狸怎么可以这么好看，委屈巴巴
12,羊哩哩,4,2023/10/6 7:53,湖南,22,把官配拍成懦弱的工具人了
13,伯德兰,5,2024/4/30 8:51,云南,2,剧本是真的过硬，演员是真的无可挑剔，构图是真的美，从服道化来看，剧组也是真的有钱。
13,爱吃橙子的妮子,1,2023/9/1 2:47,贵州,2,杨紫的脸越来越僵
13,w西肆,3,2024/1/6 17:41,湖南,1,这是39集长预告吗？
13,太阳糕,5,2023/9/29 4:01,美国,25,骨科真好嗑
13,小嗷,4,2023/8/25 13:39,浙江,421,后面演变为看相柳cut这两天一天到晚看相柳，然后流眼泪。为相柳升星???????三星观望。目前除了第一集，观感不错。檀健次就适合这类装装的角色，比猎罪图鉴里装得好，很自然哈哈哈，一点儿也不油腻。杨紫和邓为痕迹还是有点重。
13,momo,3,2023/12/30 23:06,上海,10,相柳是最dio哒
13,A-ya,4,2023/9/30 20:50,江苏,19,叶十七真是最大的惊喜
13,猫猫不吃小鱼干,4,2024/3/29 18:48,陕西,1,挺好，四位男主都很喜欢。
13,山有木兮木有枝,4,2024/2/10 11:00,辽宁,0,如果当时没有莲花楼横空出世，或许这部剧真的能成为特别吸引我的存在吧
13,是°你de大胯,4,2024/1/13 20:43,辽宁,11,看两个帅哥打架真是赏心悦目啊谁规定的男主一定要喜欢女主，正经兄妹不行吗真是没有困难制造困难也不让女主和男二在一起啊(邓为古装很帅啊)至于相柳这人设就是爱而不得的命啊，默默付出伤身又伤心(檀健次演的很好)
13,mouetteO,4,2023/12/12 22:40,北京,11,你和我有过那种东西：本能的、抓不住的、奋不顾身的、背离对人生所有期望的、赤裸存在却无法命名的。我会选择和另一个人在一起，而你会宿命般早早死掉，这是两个不纯粹的人配得上的唯一结局。我会将你忘记，长相思在长相守面前显得那么虚幻可笑。在我最想要的和平里，在我变老的那一年，被我的梦拒之门外的你终会重回我的梦里。
13,芝士猫,5,2024/1/19 9:55,上海,9,永远磕夭璟
13,Sang Chow,5,2023/9/26 23:18,广东,68,赐我一个涂山璟。
13,小小巫,4,2024/4/26 18:15,北京,3,很牛逼
13,陈江菀,3,2023/8/4 0:26,江西,0,邓为演技还不够，又是什么婚约限制感情发展，这剧要是40集演完，绝对更精彩
13,松露果冻,5,2023/8/31 12:35,上海,59,什么时候播第二部！好久没找到喜欢到要去再看一遍小说的程度的电视剧了。狐狸和蛇宝宝都喜欢！
13,失物招领,4,2023/8/13 19:36,广东,779,夭玹我们磕的是爱情吗不是我们磕的是互相扶持磕的是休戚与共磕的是青梅竹马磕的是生死相依磕的是永远的顺位第一磕的是极致be磕的是清醒着沉沦
13,juliana,5,2024/2/13 9:03,上海,4,非原著党，杨紫演技不错，琢磨细节也用心。男一二三四也都不错，看此类剧，要有看剧的觉悟，莫与原著对比，莫考虑家国大义，美否？用力过猛否？甜否？酸否？能让你熬夜想看否？还是忍不住看了原著，感觉剧拍得更立体些。几个主角演技不错，细节，眼神把握到位，经得起细品。期待第二季。
13,懒癌患者,5,2024/2/13 2:04,浙江,18,不是十七不好，是相柳太好了?????
13,未来的春天,5,2023/7/24 19:07,福建,6147,神医玟小六真的很灵动可爱，“久婚不孕我包治，药到病除送子来”这句能成为该剧经典台词天花板。
14,月野达也,4,2024/1/23 5:19,北京,3,还是很还原小说的
14,まるこ?,未知,2023/9/29 8:14,广东,38,中途磕不下去官配了一路奔着柳去了，然后被发展成了檀健次的下线……
14,纳米光年,5,2023/8/6 16:36,浙江,2236,檀健次好帅啊
14,小星星,3,2024/4/16 21:54,广东,8,大女主剧，结果女主一直在被推着走。
14,Medea_Medusa,4,2023/8/27 11:04,江苏,41,只是淑芬，不抱任何期待进来，但却完全超出预期……果然只要认真照原著拍，就真的很可以，应该是原作者介入的力量……不得不承认，杨紫虽然外形不优秀，但有她自己的优势，就是她肯放下女明星的架子大开大合地演一个流里流气油嘴滑舌的男人，还演起来得心应手，也算本色出演了哈，基本上和角色融为一体。相柳和璟都不错，玱玹有点拉胯。豆瓣评分跟我心理7.5评分基本一致。
14,橙子,3,2023/9/26 9:21,福建,8,绿幕剧，看的那叫一个难受。还是年轻人喜欢的剧，老人家硬撑着看完。
14,云淡风轻鸢飞扬,5,2023/8/15 20:42,上海,1,原著小说我看了三四遍，第一遍被相柳感动，第二遍看到了玱玹的爱而不得和隐忍，第三遍明白了为什么小夭选择了文中笔墨似乎不多但却似乎无处不在的涂山璟，第四遍则是理解所有人的选择和命运。作为原著党，本来是以乐子人心态去审判，却意外发现了邓为涂山璟。看剧前都不认识邓为，还担心他演不好这么白月光的角色，片花看着眉眼清秀，眼睛亮晶晶还挺像小狐狸的，开播后一下子被惊艳到，他是活生生的纸片人涂山璟，却也突破了我的想象（娇、美、忠犬、眼睛会爱人、破碎感、温和又坚定…），我想象不到还会有谁能饰演出这么多重魅力的涂山璟。戏外的他也温柔谦逊、彬彬有礼，跟涂山璟的人生轨迹有重合，对人物的理解精准且言之有物，让人共情～呜呜呜，赚了我好多眼泪。很看好邓为，出道不到三年的新人，能够做到尊重理解角色，尽可能还原纸片人，未来可期
14,过春天,3,2023/9/3 12:05,北京,27,前面比后面好看很多，后面剧情实在太磨叽了，女主人设也多少有点崩
14,山中人兮芳杜若_,5,2024/1/23 22:09,辽宁,7,4.5/5剧情紧凑饱满，妆造布景精致有美感，全员演技在线，各个角色选角很成功，难得所有的演员都合乎眼缘。中途忍不住看了一点点桐华的原著小说，剧版的台词几乎完美还原。几个男配的感情都刻画的细致入微，特别好，期待第二季！
14,淞樰,2,2024/1/16 0:35,湖北,27,又不是美女还总演绝色的神女仙女，尴尬！演员应有的演技也只有粉丝一直吹的天上有地上无的。
14,MORE,5,2023/8/11 0:29,广东,13,五星致敬檀健次
14,金鱼,4,2023/10/2 0:47,上海,13,突然懂了玱玹的心思和小夭的狠我愿成为帝王的妹妹，有丰隆这样的朋友，有着相柳的男友，娶回璟这样的人
14,exit2000,3,2023/8/3 23:32,日本,0,大家各自找回身份后的服道好拉垮啊，怎么变回了神仙反而还不如人了，感觉都演得挺用力的。（檀健次凭演技给自己做了医美
14,无名,4,2024/1/23 12:24,浙江,21,四星全给相柳
14,艺术家一礼拜了,5,2023/8/28 15:55,北京,39,整个过程就很莫名其妙……先嗑夭璟，又入坑夭柳，最后爱上了玱玹，成了张晚意唯粉！现在追张晚意一切作品，他演戏为什么这么让人喜欢？？
14,^^,4,2023/8/4 17:16,河南,823,目前没得挑…非常好
14,Si,5,2023/8/17 9:47,湖南,507,杨紫就是质量的保证??
14,一凡一凡,4,2024/2/28 12:20,北京,3,相柳！
14,金小酒要快乐,4,2024/3/10 0:53,广东,2,本来看到太多营销不想看，后面看了剪辑觉得不错，就追了，结果一看就上头，不过第一季这个结局戛然而止是认真的吗？最喜欢夭柳，相柳的爱是自愿引情蛊上身，是心尖血，是触碰又收回的手，是陪你赏月也陪你入海，也是被小夭突然拥抱时还未隐藏脸上的惊愕和爱意
14,软软,2,2024/2/1 14:26,江西,5,好狗血
15,isaasi,3,2023/12/11 20:45,荷兰,3,这里边的心理构架反射出的是大部分女性强烈的不安全感吧，如果这个作品卖得好，只能说明普遍的年轻女孩子对感情认知很不健康，又或者说，这种价值观的传递和接受会导致不健康的两性关系
15,经冬复历春,3,2023/8/25 12:39,湖南,42,看之前：大女主与四个舔狗的故事。看之后：相柳帅气有演技，涂山璟做我的忠犬小狗吧。
15,丸,5,2024/3/28 2:09,上海,5,紫妹都可以一拖三了檀健次的坚持不容易张晚意太惊喜了邓为就很茶
15,Bornwind,3,2023/10/3 10:26,北京,21,1坚定不移地奉行夭柳原则，2杨紫张晚意檀健次绝了，3有什么必要拍40集嘛！！拖拖沓沓
15,pricessbridget,2,2023/10/4 9:00,湖北,24,假期看剧。总结来说就是消磨时间的下饭偶像剧。配乐、布景、演员都一副煞有介事的模样，但是剧情、角色设定、人物关系都不可避免的俗气、陈旧而乏味可陈。杨紫、檀健次演技可以的。
15,肥玉仔,5,2024/1/2 22:49,天津,7,紫妹真的是90花的优秀代表佳作频出青簪行一定也是很好的剧可恶的吴某三个男主虽然都是小夭生命中非常有份量的存在，但是玱玹是亲情，相柳是有过心动的相知玩伴，只有璟是想要相守的归宿啊。
15,Ginkgo,4,2024/4/20 16:13,湖北,1,兄妹情、爱情、蓝颜知己，还有罕见的特别拎的清的女主，有文化内涵的原著/编剧，剧情不低幼，全员颜值在线，拉高古偶水平；涂山璟的角色太弱了，像男宠；恋爱戏我确实甜到了；丰隆的角色包括演员都贴合30集后的节奏慢了。期待第二部。
15,安吉,5,2023/7/24 19:41,山东,4300,终于有个能看下去的仙侠剧了，谁懂啊！！
15,女文青张大民,3,2023/9/26 10:11,上海,2,甜妹真的甜
15,木紫,4,2023/8/27 12:23,北京,22,画面唯美，男主们各有魅力也各有缺点，故事背景好，挺伤的
15,淡淡的兔子,3,2023/7/30 9:23,上海,143,剧情不错
15,ぺ 紊乱,5,2023/8/6 16:45,江苏,1809,哥哥一统天下，老公战死沙场，我和我的狗安度余生。
15,雨中笠,4,2023/7/24 20:15,陕西,2019,赢在了脸上这里边男的一个比一个帅被张晚意帅晕
15,snowden,4,2023/8/16 23:55,美国,38,最近难得可以从头看到底的剧。期待第二部
15,非非,4,2024/1/8 2:12,江苏,12,相柳这个角色真的是完成度非常高。以及，这部起码几个主演都是演技在线的
15,糖糖糖糖,5,2024/2/15 19:15,广东,35,除了邓为的演技时不时掉线，其他的三位主演都把纸片人演活了
15,another_world,4,2024/4/27 13:34,上海,1,可能年纪大了，蛮喜欢叶十七的
15,龙龙卷,5,2024/3/25 15:29,安徽,2,太强了，杨紫
15,桃仁活血,3,2023/10/1 23:30,浙江,6,第三十六集！桐华你是江郎才尽，没有别的梗可以写了吗？？？？这都2023年了，你还整这死出，这种烂梗也能突然给我出现…………拳头硬了没人吐槽第三十六集吗？？？
15,天恢雪,5,2023/8/2 23:13,澳大利亚,776,好看，帅哥养眼，剧情揪心。节奏还行。
16,毛颖,5,2023/9/24 15:59,北京,20,还不错?
16,被夹的蕾封葛格,3,2023/9/30 17:26,北京,4,各种虐，一直虐，导演有瘾？
16,橡皮鸟,1,2024/2/25 7:42,广东,6,在姐姐家看了几集，这啥玩意，还有杨紫别演了，这演得比六年前的香蜜还差
16,骑猪_追奔驰、,1,2024/1/2 16:43,湖南,82,被安利来的浪费时间果然好剧要看缘分越到后来越乱七八糟一地鸡毛慢的死还毫无逻辑性没任何欲望追下去离开清水镇越来越磨叽7.8分有多水无效段落一大把没有颠荡起伏的推进剧情台词也水宁安如梦论台词剧情梗都比这货好太多都是6.8分豆瓣现在也这么水了天璟感情线也单薄又单一女主又撩又立渣女人设一星都嫌多24集弃不敢想象还有勇气追加拍第二季第三集OMG
16,亲爱的雷拉,3,2023/9/14 22:18,云南,0,就只有相柳吸引人一点
16,MOMO,4,2024/2/3 16:18,河南,4,制作精良，很好看，为子确实还是有几分姿色的，我承认以前对你声音大了点。
16,碎碎念大王,5,2023/8/22 11:33,四川,119,上周四追完的，然后沉迷至今，可想这个剧带给观众的力度
16,琥珀,3,2023/8/8 16:56,湖北,201,20221103相柳看上去不错，到时候可以瞅瞅cut。20230808出来当天就看完了更新的那几集，因为太好奇就看完了长相思这本小说，前面写得很不错，由桑甜引发出的那段话也很好，三个男主也看得出是精心塑造的，算三种经典款吧，对应感情纠葛也写得比较极致，但是，女主她做成了个啥呢？她开头说的无力自保无人相依无处可去，结果居然是相柳成全的，还成了个相柳爱情的闪光点？那这女主呢？她主动为避免这三件事做了什么呢？看完小说，就没兴趣继续看电视剧了。
16,忘殤淺寞,5,2023/8/27 14:08,福建,102,第一部从选角开始的胚胎追剧，看完第一季应该说没有让人失望，至少这部剧的服化道才当得起所谓的s+清水镇是剧组自己搭建的，单这一点已经吊打了很多抠图剧了，剧情还原度来说也基本算是抠书。但它也有不足，毕竟是小说改编的，到电视剧里整体节奏就有点过快了，特别是玱玹的权谋戏，被删减了一部分之后就显得有点儿戏，没有体现出他的睿智和帝王之心。还有几个大场面的节奏和角度不太好，比如禺疆刺杀玱玹的那段预告和花絮看的我爆哭，但正片就没那么震撼，梅林刺杀的虐心程度也不够。但总体来说靠杨紫和张晚意把整部剧拉高了一个等级，那种同命相连的命运羁绊，互为对方第一顺位的相互保护都被两位演的非常到位！这部剧的眼泪基本都是为他们而流，到后期的爱而不得让人更加期待第二季。
16,jackie,4,2024/3/24 10:34,吉林,2,这片就是有些重口。
16,Hayley.y,4,2023/9/25 22:45,北京,16,邓为真帅
16,momo,5,2023/7/27 16:48,黑龙江,3,防风邶小夭很配笑点是表哥给的相柳，在第八集领军训练和预告吸蛊虫的场景里，让我觉得悲伤，希望他们在剧里有一段相爱的剧情
16,恶魔的笛声,4,2023/12/31 23:25,广东,6,一女拖四男，无一良配，绝了！苍玄的夺权之路相当儿戏；开口闭口神族几百年，其实都是人间玩剩下的把戏……看来看去，只有服化道还过得去。
16,Sanagi,4,2024/2/5 14:01,黑龙江,3,13集打折腿14集青艾糕，get到张晚意演技！前14集每一组cp都有拉扯和可能，叶十七塑造的比涂山璟好。后面的走向玟小六坚硬如石头的心呢，怎么15集轻易相认了。看到最后发现，相柳没死呢啊，怎么全网感觉都哭丧……
16,今天吃肉了吗？,5,2023/8/28 8:18,湖南,153,相柳我哭死
16,月彻夜不灭,4,2023/8/16 10:53,四川,460,邓为终于被人看到了，看遇龙的时候就发现他好帅！！！
16,春娇,5,2023/10/16 20:49,上海,30,唉呀我C，太会拍了那！暗夜爬行的表哥，纯情的璟，令人心疼的相柳和防风邶，一妻多夫就好了
16,豆角,5,2023/7/31 12:29,浙江,1255,目前来说还原度很不错，杨紫演的不错，檀健次、老木还有好多演员都不错，另外两个男主稍差点味道有点可惜，不过也期待接下来的剧情。
16,哔哟哔,3,2023/9/26 8:44,北京,6,制作真好（有钱），杨紫旺搭档体质已经升级到一次带飞三个了
16,松小果,4,2023/8/20 17:24,四川,451,谁懂爱相柳罢了。。剧情是越来越难看但檀健次演技太好多一颗星都给他！
17,游龙踏雪,3,2023/9/24 4:40,法国,17,在角色成长上很花心思的一部戏可以感受到服化道以及所有演员的用心特别感谢他们找了檀健次来演相柳演得很棒的一个角色张晚意的玱玹也是完全立住了的邓为的狐狸就差了点杨紫的小六小夭都不错不过杨紫也是老了呀很多名场面但最可惜的是剧情吧基本到二十几集之后就开始比较难捱了桐华这种所有男人围着同一个女主转的剧本真的是扶额...小夭和小六的性格也不免自相矛盾之处唉希望能有更多好剧本值得我们的剧组和演员们吧爱相柳！
17,Cho,5,2023/8/25 12:15,四川,112,难得见到如此清醒的大女主，大家演技都很在线，期待第二季！
17,诗曦儿,5,2023/7/31 12:16,北京,1169,全员演技在线，还原原著，小演员们演技也很好
17,xboboan,1,2024/3/26 2:53,江苏,91,女主可怕的硅胶脸和肥猪婆身材，比合作男演员都宽。男主一呆若木鸡无存在感，二人山人海演技极差，三只记得搞笑的“喂奶”了
17,郁离,3,2024/4/1 11:18,广东,1,陪老妈刷剧季。断续看。有点别扭，不自然
17,土豆,4,2023/9/28 20:21,上海,2,再美好的爱情都抵不过满地鸡毛，最合适的可能才是能走到最后的，璟虽然真心但却无能，苍玄虽然可以为他死，但是也免不了利用，最后，也行只有相柳没有条件的在爱她，却爱的隐忍爱而不得的遗憾，每次看似无情的交易实际都是为了让小夭不觉得亏欠
17,保命要紧,未知,2024/1/12 14:32,湖南,2,狠狠站夭璟
17,井井有条姐,3,2023/7/31 16:37,北京,243,大制作的布景、镜头、服化道是真美啊。
17,p吉吉?,5,2023/10/23 19:25,安徽,18,邓为邓为！！！！
17,yy1007,3,2024/4/27 11:26,广东,2,看不下去还是比较喜欢看唯一性坚定的选择的小夭我真的看不懂她是喜欢璟还是相柳虽然夭柳我是比较喜欢的
17,贞子不忘挖井人,5,2024/1/17 2:11,湖南,7,我一直都喜欢看脑子有病的男主角，太正常的我会觉得很无趣。果然，这里我最喜欢的是玱玹，人设很丰满，演员演技也给角色加了不少分。
17,petrichor,未知,2024/3/2 21:08,广东,5,表哥相柳张力满满，一到官配就萎了。。。还有一堆意义不明的镜头。。。导演和特效一起抬走吧
17,琉璃仙人,2,2023/10/5 0:09,上海,67,两星全给相柳吧。剧情过于无聊，中途弃。
17,jxxsk,5,2023/11/14 3:20,湖南,8,二刷，永远会为相柳落泪，哭死/不行了，我真的好爱相柳。五颗星里一颗给相柳和檀健次，半颗给张晚意。本来不想看剧的，因为知道结局不是相柳（当年看书的时候发现剧情走向不是夭柳的时候，从来不会看书看一半的我弃了。）看了剧之后，因为张晚意所以一开始就很喜欢仓玄，然后又看到了檀健次演的相柳，又因为角色很喜欢檀健次（他真的演得很好啊，本来没期待的，但是他真的把自己演成了相柳）。但是就是对涂山璟这个角色，无论是书还是剧或是演员，真的一直都无感。最后意识到自己可能内心是带有m属性的，就是喜欢坏男人类型，嘴硬心软的那种。而且回顾自己的感情经历，确实也很喜欢相柳那种养成类男友。相比看《曾许诺》里蚩尤和阿珩的he，九头蛇妖相柳才真的是我心头爱的角色啊。感谢檀健次，成就了最好的相柳！
17,哼亨,4,2023/8/3 13:39,广东,616,剧情线很饱满，一点也不拖沓，全程1倍速追更到最新剧集！
17,kiya,4,2024/2/16 17:51,上海,5,被创飞，四星都给相柳。
17,momo,3,2024/4/11 18:19,上海,0,我喜欢前期汶小六的剧情，杨紫真的演得可以
17,消失的厘子,5,2024/1/2 21:47,北京,4,颠覆对仙侠的印象
17,米 日光の花,4,2023/10/30 23:26,加拿大,34,最喜欢的小说，也是还原度很高的电视剧了，演员都很不错，演的好，喜欢
17,盐,未知,2023/10/25 12:08,山西,11,low君！
18,优米,未知,2024/1/20 0:50,山东,1,静夜这个婢女演的真好哭戏总能带入跟着哭
18,黛玉钓鱼,4,2023/8/9 19:20,浙江,315,这才是古偶应该有的制作，剧情也有意思。
18,十,未知,2024/3/16 13:29,美国,0,Yo循环到三小时剪辑版本继续看下去，放到一半了正在看，电视机叽里呱啦，我就更好不会想多，可以专注疗伤休息
18,crystalwawa,4,2023/10/2 0:09,北京,21,相柳最好!最重要的是原著好看，而作者当了编剧，本子就强。
18,爱的罗曼死,3,2023/9/3 12:27,广东,12,一女多男是吧
18,费雪,1,2024/1/9 18:44,山东,9,一个夭柳党点了踩?
18,二喜xi,2,2024/3/11 21:57,河北,2,除了抖音有些人剪的片段能看
18,incomplete,4,2024/4/11 17:29,上海,2,二刷中极致浪漫
18,三斤不开心,4,2023/9/29 22:52,吉林,14,期待第二部在三个男人之间纠结但是我是夭璟党！！！喜欢?的爱意满满的眼睛青丘公子璟是那样的风光霁月喜欢少年帝王爱而不得只能亲手将爱人推出去西炎沧泫跪着走不到今天喜欢九头相柳永远不能和爱人在阳光之下为赤宸为义气的大将军还有小夭王姬她是那么的害怕孤独害怕被抛下还有像梦一样的清水镇期待第二季说麻了
18,manage,5,2023/8/30 12:51,山东,65,太牛了
18,桂花汤圆,3,2023/9/29 13:02,福建,8,从置景可以看出剧组很有钱。。。干嘛不选个好看的女主。。。杜华好吃藕
18,?差太遠,5,2023/8/30 14:56,广东,116,我上年暑假看过杨紫跟成毅的沉香如屑，今年暑假把他们两个的电视剧都看了都很好看，我朋友一直不太喜欢杨紫说她千篇一律，我说可能你没认真看他的剧，我觉得她辨识度很高的，这个剧每个演员都演到我心上了，虽然我没看原著，但是看这个电视剧是完全进入角色了，他们哭我也哭他们笑我也笑，期待第二季！
18,momo,2,2024/3/9 17:11,美国,4,很想问桐华在哪里能买到女主同款智商返老还童药
18,泰菲亲娘,5,2023/8/26 14:07,广东,67,8错，剧情也行，玩手机有时聚精会神有时，总体还是喜欢看的追下来的。杨紫颜值在线和不在线都有，檀健次高十厘米内鱼嘎嘎乱杀，邓为身材不错，晚意前面没发挥好后面高光挺多。言情部分不错，权谋嗯，反正我没咋看。cg景太假了，晚意跟赤水丰隆那些密谋知己戏码，观众我呀，很出戏，根本没法跟实景氛围比。第二季做好点吧
18,momo,4,2023/8/15 4:12,河南,2,这剧最割裂的地方在于，涂山璟这个运筹帷幄智计无双的角色却被演成了傻白甜。
18,森垚垚?,1,2023/8/11 1:28,上海,7,一背诗经，我就知道是桐华了，也算一种水印了。/认错妈妈那段真的很好哭，就很戳我。后面就真的越看越无趣。
18,袭人,3,2023/8/28 15:26,浙江,1,【3】
18,momo,4,2023/7/28 12:08,辽宁,0,“疼吗”…“不疼”…我哭死
18,天天向上dear,4,2023/11/16 1:07,浙江,1,看了之后很喜欢相柳，被檀健次惊艳了。这家伙竟然是个唱跳歌手出身，说明演戏这件事真是有天赋的，他的眼神表情很是虐人啊！
18,yyyrumex,4,2024/3/6 0:01,日本,4,3.5可能没什么期待所以意外觉着还挺好看的。最喜欢兄妹这条线，之前连张晚意的名字都没听过看完对他印象很深
19,啦啦啦,4,2024/4/16 9:10,辽宁,3,看承欢记播完后腾讯自动播放的长相思没想到这么好看产假在家三天看完早上睁眼看到晚上睡觉邓为挺帅就是演技和杨紫晚意一比略显稚嫩期待第二季
19,糖糖,3,2023/10/6 21:42,四川,20,从最开始喜欢看夭璟，到最后喜欢夭柳，个人觉得，前半段清水镇的时光是最值得看的。相柳真的很不错，又坏又宠的爱，嘴上说着讨厌，心里却担心得要命，磕夭柳。
19,素履可往,4,2024/1/19 14:43,北京,6,整体可以，期待2。张晚意老师的演技真的很会爱人。邓为梨花带雨也很香，檀健次的角色也好带感，就不能都选吗啊啊啊。
19,水水爱喝矿泉水,4,2024/4/9 23:59,四川,0,本来觉得好难看的，竟然看完了！！！还挺期待下一部的，虽然我还是三个男的一个都不喜欢！
19,momomo,4,2024/1/2 0:11,广东,5,小夭太好了呜呜呜，我是男的我也爱，第一次get杨紫，演技自然太能带观众入戏了。——————1v1不香了，最后的胜利是属于all夭党的！！（邓为的帅给涂山璟加分，相柳的帅给檀健次加分??
19,弗洛伊德DE阿基,4,2023/9/9 22:25,北京,67,都喜欢璟，但我偏偏最讨厌他的软弱无能。三个人中他本是最能给小夭幸福的。所谓的那些困难和其他二人相比他算什么？太可笑了。所以女孩子啊，不要看他对你那么温柔那么好就是爱你，要看他怎么做。而玱玹我认为他是最可怜的一个，如果他不是后来的他而是最初的他，那么真没其他两人什么事了。可偏偏命运只能让他用这样的方式爱小夭，太残忍。
19,joj,5,2023/9/11 16:21,江苏,42,期待第二季
19,梦徒,4,2023/10/21 18:22,日本,41,海底护你37年，真感人！
19,陆离,3,2023/10/2 22:02,湖北,2,也是很平庸的一部古偶，而且人物精神世界我也都理解不了……真是过了看古偶的年纪了我?_?
19,夢醬_竹下觀蓮,4,2023/10/4 9:22,新西兰,37,我是夭柳党，相柳真是檀健次遇到的不可多得的好角色了，希望相柳之後檀健次能飛升吧，畢竟他也是我為數不多喜歡的內娛青年演員了
19,GINO,2,2024/1/4 16:16,天津,9,不是我的菜，弃了
19,草莓酱?,5,2024/4/22 21:26,浙江,0,什么叫大女主啊？这才是大女主！杨紫演技太太太好了，简直把书里的小夭抠出来了。没想到张晚意也不错，本来看书的时候get不到玱玹，但剧里最喜欢的居然是男主。小夭明明跟璟，相柳都很有cp感，但是剧版骨科真的狠狠把我拿捏住了。小夭是个很复杂的角色，在外颠沛流离了半生，要演出来的难度很大，但是杨紫演得完完全全就是我看书的时候想象的样子！我想也只有杨紫能演小夭了。还有剧真的很尊重原著，做到了大部分的还原，原著党很喜欢！
19,白甜珍宝金,4,2024/2/4 16:54,山东,3,堂堂王姬两个都要怎么了？？
19,荼荼兔,5,2023/8/3 10:40,北京,990,成年人就是全都要！一会儿嗑叶十七和小六，娇妻文学谁不爱看。一会儿嗑九头妖动不动就吸血，这谁能受得了。哥哥和妹妹这命定的be，一边看一边觉得好虐，再虐一点。杨紫你真的好演技啊！
19,温书而知新,2,2024/2/15 8:32,江苏,9,要不是紫粉，这剧我是真看不下去。设定都能飞了，还用小刀戳来戳去的，从头开始剧情就很毒，殴打女主，背刺女主，让女主出去拉拢人心，特么长的再帅有啥用啊。
19,momo,3,2023/8/15 2:47,浙江,0,太行了这服化道摄影特效......爆款预订，估计暑期档爆剧就这部了。----------呜呜呜呜呜好剧小夭小六相柳防风邶夭柳哭哭--------清水镇后后半略垮冷静下来，这剧。确也挺厕的。
19,天山童姥,3,2023/9/26 10:07,北京,5,前面在清水镇不错，后面的拉扯俗套了。
19,Yol,未知,2024/2/3 4:57,法国,1,相柳这个角色蛮好的狐狸这种确实适合结婚朋友说这不就是男性思维吗哈哈哈
19,Loki,3,2024/4/21 5:54,山东,2,忘了标我真的欣赏不来
19,懒懒,3,2023/10/3 5:44,加拿大,13,三个男主都很高光，邓为颜值ok但演技有限，表哥中规中矩，檀健次反而意外惊喜，颜值演技又很在线。杨紫演技ok但是颜真的get不到而且法令纹太深了双颊过嘭了，气场也不够。不得不感叹，现在的演员都没气场的，只能美丽帅气扮可爱了，需要镇场子的时候都弱的不行。
20,Tracy_morning,3,2023/8/26 11:49,重庆,47,上头，据说20集之后就不好看了
20,Anl,5,2023/10/10 18:41,浙江,18,一天16集的速度，精彩
20,沐子荒,4,2023/8/20 13:53,湖南,47,不单单讲爱琴，其实也在讲亲情讲友情讲取舍，我们这一生除了爱情，还有很多的事情不能舍，不是枷锁，也可以是勇气
20,以彼之道,2,2023/8/12 11:04,上海,6,因为邓为杨紫期待剧，剧播前补了原著，喜欢涂山璟人设，站定夭璟cp不变心，电视剧基本还原原著，演员也没让人失望，杨紫依旧发挥很好，邓为令人惊喜。24/2/9，5星改1星，因为杨紫采访对涂山璟片面解读而失望，怀疑她是否真的理解夭璟的爱情，那么喜欢端水以后就别接古偶谢谢，我看古偶就是来嗑纸片人一对一美好爱情的，不想了解主演的人生爱情观，更不想看主演当端水大师。女主粉老是骂邓为也是烦。另外就是送歪pg官方的，那么喜欢炒cp，第二季多炒，结局改四人手拉手（放过璟）一起过日子吧，戏里涂山璟不配，戏外邓为不配
20,Avada Kedavra,4,2024/4/14 14:34,四川,2,一女对四男，爱看！
20,豆友242637258,4,2023/8/24 18:27,江苏,1,喜欢看，追得蛮满意的
20,M_wayne,4,2023/8/21 16:10,安徽,245,长相思为相柳大人而来！！！！
